uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
doi:10.1177/0278364918761570,An incremental constraint-based framework for task and motion planning,"We present a new constraint-based framework for task and motion planning (TMP). Our approach is extensible, probabilistically complete, and offers improved performance and generality compared with a similar, state-of-the-art planner. The key idea is to leverage incremental constraint solving to efficiently incorporate geometric information at the task level. Using motion feasibility information to guide task planning improves scalability of the overall planner. Our key abstractions address the requirements of manipulation and object rearrangement. We validate our approach on a physical manipulator and evaluate scalability on scenarios with many objects and long plans, showing order-of-magnitude gains compared with the benchmark planner and improved scalability from additional geometric guidance. Finally, in addition to describing a new method for TMP and its implementation on a physical ",2018,The International Journal of Robotics Research,Neil T Dantam; Zachary K Kingston; Swarat Chaudhuri; Lydia E Kavraki,10.1177/0278364918761570,,https://doi.org/10.1177/0278364918761570,crossref,task and motion planning robotics,anti_myopia,classic,,104,motion planning; task and motion planning; benchmark,2026-06-12T15:07:36Z,30.577,35.577
arxiv:2512.00022v1,XFlowMP: Task-Conditioned Motion Fields for Generative Robot Planning with Schrodinger Bridges,"Generative robotic motion planning requires not only the synthesis of smooth and collision-free trajectories but also feasibility across diverse tasks and dynamic constraints. Prior planning methods, both traditional and generative, often struggle to incorporate high-level semantics with low-level constraints, especially the nexus between task configurations and motion controllability. In this work, we present XFlowMP, a task-conditioned generative motion planner that models robot trajectory evolution as entropic flows bridging stochastic noises and expert demonstrations via Schrodinger bridges given the inquiry task configuration. Specifically, our method leverages Schrodinger bridges as a conditional flow matching coupled with a score function to learn motion fields with high-order dynamics while encoding start-goal configurations, enabling the generation of collision-free and dynamica",2025,arXiv,Khang Nguyen; Minh Nhat Vu,,2512.00022v1,http://arxiv.org/abs/2512.00022v1,arxiv,task and motion planning robotics,anti_myopia,classic,,,motion planning; task and motion planning; benchmark; robustness; long horizon,2026-06-12T15:07:36Z,29.850,35.850
doi:10.1609/icaps.v34i1.31468,Combined Task and Motion Planning via Sketch Decompositions,"The challenge in combined task and motion planning (TAMP) is the effective integration of a search over a combinatorial space, usually carried out by a task planner, and a search over a continuous configuration space, carried out by a motion planner. Using motion planners for testing the feasibility of task plans and filling out the details is not effective because it makes the geometrical constraints play a passive role. This work introduces a new interleaved approach for integrating the two dimensions of TAMP that makes use of sketches, a recent simple but powerful language for expressing the decomposition of problems into subproblems. A sketch has width 1 if it decomposes the problem into subproblems that can be solved greedily in linear time. In the paper, a general sketch is introduced for several classes of TAMP problems which has width 1 under suitable assumptions. While sketch de",2024,Proceedings of the International Conference on Automated Planning and Scheduling,Magí Dalmau Moreno; Néstor García; Vicenç Gómez; Héctor Geffner,10.1609/icaps.v34i1.31468,,https://doi.org/10.1609/icaps.v34i1.31468,crossref,task and motion planning robotics,anti_myopia,classic,,,motion planning; task and motion planning; benchmark,2026-06-12T15:07:36Z,29.450,34.450
doi:10.1177/02783649211038280,"Representation, learning, and planning algorithms for geometric task and motion planning","We present a framework for learning to guide geometric task-and-motion planning (G-TAMP). G-TAMP is a subclass of task-and-motion planning in which the goal is to move multiple objects to target regions among movable obstacles. A standard graph search algorithm is not directly applicable, because G-TAMP problems involve hybrid search spaces and expensive action feasibility checks. To handle this, we introduce a novel planner that extends basic heuristic search with random sampling and a heuristic function that prioritizes feasibility checking on promising state–action pairs. The main drawback of such pure planners is that they lack the ability to learn from planning experience to improve their efficiency. We propose two learning algorithms to address this. The first is an algorithm for learning a rank function that guides the discrete task-level search, and the second is an algorithm for",2022,The International Journal of Robotics Research,Beomjoon Kim; Luke Shimanuki; Leslie Pack Kaelbling; Tomás Lozano-Pérez,10.1177/02783649211038280,,https://doi.org/10.1177/02783649211038280,crossref,task and motion planning robotics,anti_myopia,classic,,25,motion planning; task and motion planning; generalization; data efficiency,2026-06-12T15:07:36Z,28.329,33.329
doi:10.1177/0278364908097884,"A Hybrid Approach to Intricate Motion, Manipulation and Task Planning","We propose a representation and a planning algorithm able to deal with problems integrating task planning as well as motion and manipulation planning knowledge involving several robots and objects. Robot plans often include actions where the robot has to place itself in some position in order to perform some other action or to “modify” the configuration of its environment by displacing objects. Our approach aims at establishing a bridge between task planning and manipulation planning that allows a rigorous treatment of geometric preconditions and effects of robot actions in realistic environments. We show how links can be established between a symbolic description and its geometric counterpart and how they can be used in an integrated planning process that is able to deal with intricate symbolic and geometric constraints. Finally, we describe the main features of an implemented planner a",2009,The International Journal of Robotics Research,Stéphane Cambon; Rachid Alami; Fabien Gravot,10.1177/0278364908097884,,https://doi.org/10.1177/0278364908097884,crossref,physical reasoning robotics manipulation,concept,physical_reasoning,,169,,2026-06-12T15:07:36Z,26.918,26.918
arxiv:2001.08398v1,Socially intelligent task and motion planning for human-robot interaction,"As social beings, much human behavior is predicated on social context - the ambient social state that includes cultural norms, social signals, individual preferences, etc. In this paper, we propose a socially-aware task and motion planning algorithm that considers social context to generate appropriate and effective plans in human social environments (HSEs). The key strength of our proposed approach is that it explicitly models how potential actions not only affect objective cost, but also transform the social context in which it plans and acts. We investigate strategies to limit the complexity of our algorithm, so that our planner will remain tractable for mobile platforms in complex HSEs like hospitals and factories. The planner will also consider the relative importance and urgency of its tasks, which it uses to determine when it is and is not appropriate to violate social expectation",2020,arXiv,Andrea Frank; Laurel Riek,,2001.08398v1,http://arxiv.org/abs/2001.08398v1,arxiv,robot world model failure planning,hostile,failure,,,robot world model; motion planning; task and motion planning; human robot interaction; robot world model failure,2026-06-12T14:45:03Z,26.900,31.900
arxiv:2103.05456v3,Extended Tree Search for Robot Task and Motion Planning,"Integrated task and motion planning (TAMP) is desirable for generalized autonomy robots but it is challenging at the same time. TAMP requires the planner to not only search in both the large symbolic task space and the high-dimension motion space but also deal with the infeasible task actions due to its intrinsic hierarchical process. We propose a novel decision-making framework for TAMP by constructing an extended decision tree for both symbolic task planning and high-dimension motion variable binding. We integrate top-k planning for generating explicitly a skeleton space where a variety of candidate skeleton plans are at disposal. Moreover, we effectively combine this skeleton space with the resultant motion variable spaces into a single extended decision space. Accordingly, we use Monte-Carlo Tree Search (MCTS) to ensure an exploration-exploitation balance at each decision node and op",2021,arXiv,Tianyu Ren; Georgia Chalvatzaki; Jan Peters,,2103.05456v3,http://arxiv.org/abs/2103.05456v3,arxiv,task and motion planning robotics,anti_myopia,classic,,,motion planning; task and motion planning; long horizon,2026-06-12T15:07:36Z,26.700,30.700
doi:10.1177/0278364919848837,Learning to guide task and motion planning using score-space representation,"In this paper, we propose a learning algorithm that speeds up the search in task and motion planning problems. Our algorithm proposes solutions to three different challenges that arise in learning to improve planning efficiency: what to predict, how to represent a planning problem instance, and how to transfer knowledge from one problem instance to another. We propose a method that predicts constraints on the search space based on a generic representation of a planning problem instance, called score-space, where we represent a problem instance in terms of the performance of a set of solutions attempted so far. Using this representation, we transfer knowledge, in the form of constraints, from previous problems based on the similarity in score-space. We design a sequential algorithm that efficiently predicts these constraints, and evaluate it in three different challenging task and motion ",2019,The International Journal of Robotics Research,Beomjoon Kim; Zi Wang; Leslie Pack Kaelbling; Tomás Lozano-Pérez,10.1177/0278364919848837,,https://doi.org/10.1177/0278364919848837,crossref,task and motion planning robotics,anti_myopia,classic,,42,motion planning; task and motion planning,2026-06-12T15:07:36Z,26.281,30.281
doi:10.1109/5326.669552,AND/OR net representation for robotic task sequence planning,"The paper describes a framework for task sequence planning for a generalized robotic work cell. The AND/OR net provides a compact, distributed, domain-specific representation of geometric configurations of parts and devices in the work cell. The approach maintains a correspondence from geometric state information to task and motion plans and on-line discrete-event control that is not available in traditional action-based planners. The feasibility criteria for each AND/OR net transition guide the geometric reasoning required in the planning of feasible sequences. The resulting search space for plans is often much smaller (due to explicit representation of geometric constraints) than the state space of an action-based task planner. For purposes of analysis, the AND/OR net is mapped into a Petri net and the resulting Petri net is shown to be bounded and have guaranteed properties of livenes",1998,IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),Tiehua Cao; Arthur C. Sanderson,10.1109/5326.669552,,https://doi.org/10.1109/5326.669552,openalex,robotics,concept,openalex_bulk_robotics,,50,,2026-06-12T18:57:17Z,26.066,26.066
doi:10.3390/app10051665,Contingent Task and Motion Planning under Uncertainty for Human–Robot Interactions,"Manipulation planning under incomplete information is a highly challenging task for mobile manipulators. Uncertainty can be resolved by robot perception modules or using human knowledge in the execution process. Human operators can also collaborate with robots for the execution of some difficult actions or as helpers in sharing the task knowledge. In this scope, a contingent-based task and motion planning is proposed taking into account robot uncertainty and human–robot interactions, resulting a tree-shaped set of geometrically feasible plans. Different sorts of geometric reasoning processes are embedded inside the planner to cope with task constraints like detecting occluding objects when a robot needs to grasp an object. The proposal has been evaluated with different challenging scenarios in simulation and a real environment.",2020,Applied Sciences,Aliakbar Akbari; Mohammed Diab; Jan Rosell,10.3390/app10051665,,https://doi.org/10.3390/app10051665,crossref,robot world model failure planning,hostile,failure,,13,robot world model; motion planning; task and motion planning; human robot interaction; robot world model failure,2026-06-12T15:07:36Z,25.670,31.670
